ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CCDD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,Informal_P,FAC300_ANUAL
2024,12,43916,9,0086,1,3,202412439169008611,18,1,1,1,1,2, ,1,50,1,1,10,10,1974,1, , , , , , , , , , , , , , , ,9313,4100,3,5,2,2,1,8,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,1,2,800, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , , , , ,3464, , , ,3464,3464,3464,1,1,9.79976796919414
2024,12,43916,9,0087,1,3,202412439169008711,18,1,1,1,1,2, ,1,29,1,1,1,1,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,3,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1, ,11.0947807840429
2024,12,43916,9,0088,1,3,202412439169008811,18,1,1,1,1,2, ,1,58,1,1,20,4,1966,1, , , , , , , , , , , , , , , ,9312,8411,3,2, , ,5,9998,0,9,8,9,9,8,5,48, ,48,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,2,2,1, , , , , ,2500, , , ,2500,2500,2500,1,2,6.69538179123381
2024,12,43916,9,0088,1,3,202412439169008812,18,1,2,3,1,2, ,1,27,2,2,12,5,1997,1, , , , , , , , , , , , , , , ,3112,8411,3,2, , ,5,9998,0,8,9,8,8,8,5,46, ,46,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,2500, , , ,2500,2500,2500,1,1,11.0541161496284
2024,12,43916,9,0088,1,3,202412439169008813,18,1,3,3,1,2, ,2,25,3,3,19,12,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,4,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1, ,7.71959986580915
2024,12,43916,9,0088,1,3,202412439169008814,18,1,4,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0001,1,3,20230943917025000111,18,1,1,1,1,2, ,2,27,1,1,20,10,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1, ,6.32228756014872
2024,12,4391702,5,0001,1,3,20230943917025000112,18,1,2,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0001,1,3,20230943917025000113,18,1,3,3,1,2, ,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0001,1,3,20241243917025000114,18,1,4,7,1,2, ,2,21,4,4,24,2,2003,1, , , , , , , , , , , , , , , ,9629,6492,3,5,2,2,1,4,0,8,8,8,8,8,6,46, ,46,1, ,1,1,1,2,4,850, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1, , , , , ,850, , , ,850,850,850,1,1,5.70950822492719
2024,12,4391702,5,0002,1,3,20230943917025000211,18,1,1,1,1,2, ,1,69,1,1,19,12,1954,1, , , , , , , , , , , , , , , ,7113,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,4200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,4200, , , ,4200,4200,4200,1,2,6.03251276962878
2024,12,4391702,5,0002,1,3,20230943917025000212,18,1,2,3,1,2, ,1,19,2,2,31,3,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,7.25384569271694
2024,12,4391702,5,0015,1,3,20230943917025001511,18,1,1,1,1,2, ,2,39,1,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0015,1,3,20230943917025001512,18,1,2,3,1,2, ,2,18,2,2,2,11,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,2,4, , , , , , , , , , , , ,1, ,5.63387636763142
2024,12,4391702,5,0015,1,3,20230943917025001513,18,1,3,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0015,1,3,20230943917025001514,18,1,4,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,4391702,5,0015,1,3,20230943917025001515,18,1,5,3,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43920,4,0056,1,3,202312439204005611,18,1,1,1,1,2, ,2,54,1,1,5,12,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,11.2456023581881
2024,12,43920,4,0056,1,3,202312439204005612,18,1,2,3,1,2, ,2,24,2,2,1,4,2000,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,7,7,5,7,7,5,7,45, ,45,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, ,650, , , , ,1582, , ,2232,2232,2232,1,1,16.1609067822023
2024,12,43920,4,0056,1,3,202312439204005613,18,1,3,3,1,2, ,1,20,3,3,24,11,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,20.5321928674467
2024,12,43920,4,0058,1,3,202312439204005811,18,1,1,1,1,2, ,1,60,1,1,17,10,1964,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,4417,8411,3,2, , ,5,9998,0,0,4,4,4,0,0,12, ,12,1, ,1,1,1,1,4,3000, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , , , , ,3000, , , ,3000,3000,3000,1,1,17.0751792784499
2024,12,43920,4,0058,1,3,202312439204005812,18,1,2,2,1,2, ,2,53,2,2,10,6,1971,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,9998,0,5,3,5,3,5,0,21,19,40,1, ,1,1,1,2,4,3600, , , , , ,2800, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,50,3600, , ,2800,6400,3600,6450,1,2,9.9711520318977
2024,12,43920,4,0058,1,3,202312439204005813,18,1,3,3,1,2, ,1,24,3,3,4,2,2000,1, , , , , , , , , , , , , , , ,7411,4321,3,5,1, ,5,1500,0,10,10,10,10,10,0,50, ,40,2,40,2, ,2,1,4,2000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1, , , , , ,2000, , , ,2000,2000,2000,1,1,20.5321928674467
2024,12,43920,4,0058,1,3,202312439204005814,18,1,4,3,1,2, ,2,16,4,4,14,10,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1, ,15.9468289059002
2024,12,43920,4,0059,1,3,202312439204005911,18,1,1,1,1,2, ,2,26,1,1,10,8,1998,1, , , , , , , , , , , , , , , ,5212,4764,2, ,2,2,1,1,10,9,10,10,10,10,10,69,15,84,1, ,2, ,2,2, , , , , ,125,100, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,1,1,1, , ,433, , , ,1798,125, ,2356,1798,2356,1,2,13.4506808815218
2024,12,43920,4,0059,1,3,202312439204005912,18,1,2,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43920,4,0060,1,3,202312439204006011,18,1,1,1,1,2, ,2,54,1,1,19,8,1970,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,0,0,0,0,3,0,3, ,3,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,2,2,1, , , , , , ,130, , ,130,130,130,1,1,11.2456023581881
2024,12,43920,4,0060,1,3,202312439204006013,18,1,2,3,1,2, ,2,14,2,2,21,6,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,2,4, , , , , , , , , , , , ,1, ,15.9468289059002
2024,12,43921,10,0074,1,3,2023124392110007411,18,1,1,1,1,2, ,2,54,1,1,14,3,1970,1, , , , , , , , , , , , , , , ,9211,119,3,5,3,2,1,12,0,8,8,8,0,0,0,24,16,16,2,16,1,1,1,2,2,240,36, , ,200,40, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1,156, ,174, , ,1039, ,200, ,1569,1195,1569,1,1,5.75861762643922
2024,12,43921,10,0074,1,3,2023124392110007412,18,1,2,3,1,2, ,1,20,2,2,19,6,2004,1, , , , , , , , , , , , , , , ,9211,113,3,5,3,2,1,15,8,0,0,0,0,0,0,8, ,8,1, ,2, ,2,2,2,100,18, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,78, , , , ,433, , , ,511,511,511,1,1,10.5140697661107
2024,12,43921,10,0074,1,3,2023124392110007413,18,1,3,3,1,2, ,2,18,3,3,19,12,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,8.27563341571204
2024,12,43921,10,0080,1,3,2023124392110008011,18,1,1,1,1,2, ,1,63,1,1,16,1,1961,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,9998,0,8,8,8,8,8,0,40,2,42,1, ,1,1,1,2,4,3000, , , , , ,2000, , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,2,1, , , , ,83,3000, , ,2000,5000,3000,5083,1,2,5.9739329714694
2024,12,43921,10,0080,1,3,2023124392110008012,18,1,2,3,1,1, ,2,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,12,43921,10,0080,1,3,2023124392110008013,18,1,3,3,1,1, ,1,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,12,43921,10,0081,1,3,2023124392110008111,18,1,1,1,1,2, ,2,59,1,1,7,11,1965,1, , , , , , , , , , , , , , , ,9622,8411,3,2, , ,5,9998,0,8,8,8,0,8,8,40,8,48,1, ,2, ,2,2,4,1075, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1, , , ,100,50,1075, , ,33,1208,1075,1258,1,2,5.75861762643922
2024,12,43921,10,0081,1,3,2023124392110008112,18,1,2,3,1,2, ,1,32,2,2,1,8,1992,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,1,4,1500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,2,2,1, , , , , ,1500, , , ,1500,1500,1500,1,1,9.86299975054127
2024,12,43921,10,0081,1,3,2023124392110008113,18,1,3,6,1,1, ,2,88, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,12,43921,10,0182,1,3,2024124392110018211,18,1,1,1,1,2, ,1,71,1,1,4,6,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,8.74381160168766
2024,12,43921,10,0182,1,3,2024124392110018212,18,1,2,2,1,2, ,2,62,2,2,2,7,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,7,4, , , , , , , , , , , , ,1, ,5.75861762643922
2024,12,43922,9,0088,1,3,202412439229008811,18,1,1,1,1,2, ,2,57,1,1,25,12,1966,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,2,0,9,9,9,10,10,10,57, ,57,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,2,2,1, ,346, , , , ,1848, , ,2194,2194,2194,1,1,5.94094404846805
2024,12,43922,9,0088,1,3,202412439229008812,18,1,2,3,1,2, ,1,25,2,2,16,8,1999,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9412,5610,4, ,3,2,1,2,0,5,3,3,5,0,2,18, ,18,1, ,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , ,0,0,0,1,1,11.5180332805617
2024,12,43922,9,0088,1,3,202412439229008813,18,1,3,3,1,2, ,2,31,3,3,25,9,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,8.01409328383406
2024,12,43922,9,0088,1,3,202412439229008814,18,1,4,5,1,2, ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43922,9,0089,1,3,202412439229008911,18,1,1,1,1,2, ,2,52,1,1,5,5,1972,1, , , , , , , , , , , , , , , ,2341,8510,3,2, , ,5,9998,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , , , ,83,2500, , , ,2500,2500,2583,1,2,5.94094404846805
2024,12,43922,9,0090,1,3,202412439229009011,18,1,1,1,1,2, ,1,77,1,1,8,11,1947,2,2,1, , , , , , , , , , , , , ,6111,113,2, ,3,2,1,2,0,0,0,0,0,0,0,0, ,30,2,30,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,1, ,108, , , , ,65, , ,173,173,173,1,1,14.1731251914576
2024,12,43922,9,0090,1,3,202412439229009012,18,1,2,2,1,2, ,2,70,2,2,22,3,1954,1, , , , , , , , , , , , , , , ,9612,3811,2, ,3,2,1,1,5,5,5,5,5,5,5,35,19,54,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,1,1,1, , , , , , ,34, , ,34,34,34,1,1,8.35390347662499
2024,12,43922,9,0090,1,3,202412439229009014,18,1,3,3,1,2, ,2,30,3,3,27,4,1994,1, , , , , , , , , , , , , , , ,5212,4771,3,5,3,2,1,2,0,0,0,11,11,11,0,33, ,33,1, ,2, ,2,1,2,300,30, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,9,1,130, , , , ,1299, , , ,1429,1429,1429,1,1,8.01409328383406
2024,12,43922,9,0090,1,3,202412439229009013,18,1,4,3,1,2, ,2,26,4,4,17,10,1998,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,2,10,10,10,10,10,10,10,70, ,70,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1, , , , , , ,1249, , ,1249,1249,1249,1,1,8.01409328383406
2024,12,43922,9,0091,1,3,202412439229009111,18,1,1,1,1,2, ,2,44,1,1,20,5,1980,1, , , , , , , , , , , , , , , ,9411,5630,2, ,3,2,1,1,0,3,3,3,3,2,0,14, ,14,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, ,87, , , , ,623, , ,710,710,710,1,1,10.6623121225331
2024,12,43922,9,0091,1,3,202412439229009112,18,1,2,3,1,1, ,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,12,43922,9,0091,1,3,202412439229009113,18,1,3,3,1,2, ,2,21,3,3,3,10,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1, ,9.62888166366661
2024,12,43922,9,0091,1,3,202412439229009114,18,1,4,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43922,9,0091,1,3,202412439229009115,18,1,5,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43928,7,0087,1,3,202309439287008711,18,1,1,1,1,2, ,1,69,1,1,7,11,1955,1, , , , , , , , , , , , , , , ,2311,8530,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,1,1,1, , , , ,83,3200, , , ,3200,3200,3283,1,2,6.16179250340488
2024,12,43928,7,0087,1,3,202309439287008712,18,1,2,2,1,2, ,2,68,2,1,6,9,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,5.93970623541171
2024,12,43928,7,0089,1,3,202312439287008911,18,1,1,1,1,2, ,1,30,1,1,27,8,1994,1, , , , , , , , , , , , , , , ,8321,4923,2, ,3,2,1,1,0,5,6,7,6,5,6,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1416, , ,1416,1416,1416,1,1,10.1731569828814
2024,12,43928,7,0089,1,3,202412439287008912,18,1,2,3,1,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43929,6,0019,1,3,202309439296001911,18,1,1,1,1,2, ,1,55,1,1,4,11,1969,1, , , , , , , , , , , , , , , ,3112,4100,3,5,1, ,5,9998,10,10,10,10,10,10,0,60, ,60,1, ,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , ,249,1000, , , ,1000,1000,1249,1,2,6.35490575995402
2024,12,43929,6,0019,1,3,202309439296001912,18,1,2,2,1,2, ,2,56,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,12,43929,6,0019,1,3,202309439296001913,18,1,3,3,1,1, ,2,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,12,43929,6,0019,1,3,202309439296001914,18,1,4,3,1,1, ,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
